Sample in Buffer,Sample in Window,TRIGGER,app_cmd[2:0],app_wdf_data[255:0],app_addr[28:0],app_rd_data[255:0],app_rd_data_reg[255:0],app_en,app_rd_data_end,app_rd_data_valid,app_rdy,app_wdf_end,app_wdf_rdy,app_wdf_wren,ui_clk
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3573,3573,0,0,0056005600560056005600560056005600560056005600560056005600560056,00000ac0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3574,3574,0,0,0057005700570057005700570057005700570057005700570057005700570057,00000ae0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3575,3575,0,0,0058005800580058005800580058005800580058005800580058005800580058,00000b00,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3576,3576,0,0,0059005900590059005900590059005900590059005900590059005900590059,00000b20,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3577,3577,0,0,005a005a005a005a005a005a005a005a005a005a005a005a005a005a005a005a,00000b40,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3578,3578,0,0,005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b005b,00000b60,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3579,3579,0,0,005c005c005c005c005c005c005c005c005c005c005c005c005c005c005c005c,00000b80,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3580,3580,0,0,005d005d005d005d005d005d005d005d005d005d005d005d005d005d005d005d,00000ba0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3581,3581,0,0,005e005e005e005e005e005e005e005e005e005e005e005e005e005e005e005e,00000bc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3582,3582,0,0,005f005f005f005f005f005f005f005f005f005f005f005f005f005f005f005f,00000be0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3583,3583,0,0,0060006000600060006000600060006000600060006000600060006000600060,00000c00,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3584,3584,0,0,0061006100610061006100610061006100610061006100610061006100610061,00000c20,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3585,3585,0,0,0062006200620062006200620062006200620062006200620062006200620062,00000c40,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3586,3586,0,0,0063006300630063006300630063006300630063006300630063006300630063,00000c60,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3587,3587,0,0,0064006400640064006400640064006400640064006400640064006400640064,00000c80,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3588,3588,0,0,0065006500650065006500650065006500650065006500650065006500650065,00000ca0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,0,1,1,1,1
3589,3589,0,0,0065006500650065006500650065006500650065006500650065006500650065,00000ca0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3590,3590,0,0,0065006500650065006500650065006500650065006500650065006500650065,00000ca0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3591,3591,0,0,0065006500650065006500650065006500650065006500650065006500650065,00000ca0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3592,3592,0,0,0065006500650065006500650065006500650065006500650065006500650065,00000ca0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,1,0,1,0,1
3593,3593,0,0,0066006600660066006600660066006600660066006600660066006600660066,00000cc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,0,1,1,1,1
3594,3594,0,0,0066006600660066006600660066006600660066006600660066006600660066,00000cc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3595,3595,0,0,0066006600660066006600660066006600660066006600660066006600660066,00000cc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,0,0,1
3596,3596,0,0,0066006600660066006600660066006600660066006600660066006600660066,00000cc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,1,0,0,0,1
3597,3597,0,0,0067006700670067006700670067006700670067006700670067006700670067,00000ce0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,0,1,1
3598,3598,0,0,0068006800680068006800680068006800680068006800680068006800680068,00000d00,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,0,1,1
3599,3599,0,0,0069006900690069006900690069006900690069006900690069006900690069,00000d20,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3600,3600,0,0,006a006a006a006a006a006a006a006a006a006a006a006a006a006a006a006a,00000d40,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3601,3601,0,0,006b006b006b006b006b006b006b006b006b006b006b006b006b006b006b006b,00000d60,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3602,3602,0,0,006c006c006c006c006c006c006c006c006c006c006c006c006c006c006c006c,00000d80,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3603,3603,0,0,006d006d006d006d006d006d006d006d006d006d006d006d006d006d006d006d,00000da0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3604,3604,0,0,006e006e006e006e006e006e006e006e006e006e006e006e006e006e006e006e,00000dc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3605,3605,0,0,006f006f006f006f006f006f006f006f006f006f006f006f006f006f006f006f,00000de0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3606,3606,0,0,0070007000700070007000700070007000700070007000700070007000700070,00000e00,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3607,3607,0,0,0071007100710071007100710071007100710071007100710071007100710071,00000e20,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3608,3608,0,0,0072007200720072007200720072007200720072007200720072007200720072,00000e40,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3609,3609,0,0,0073007300730073007300730073007300730073007300730073007300730073,00000e60,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3610,3610,0,0,0074007400740074007400740074007400740074007400740074007400740074,00000e80,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3611,3611,0,0,0075007500750075007500750075007500750075007500750075007500750075,00000ea0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3612,3612,0,0,0076007600760076007600760076007600760076007600760076007600760076,00000ec0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3613,3613,0,0,0077007700770077007700770077007700770077007700770077007700770077,00000ee0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3614,3614,0,0,0078007800780078007800780078007800780078007800780078007800780078,00000f00,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3615,3615,0,0,0079007900790079007900790079007900790079007900790079007900790079,00000f20,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3616,3616,0,0,007a007a007a007a007a007a007a007a007a007a007a007a007a007a007a007a,00000f40,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3617,3617,0,0,007b007b007b007b007b007b007b007b007b007b007b007b007b007b007b007b,00000f60,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3618,3618,0,0,007c007c007c007c007c007c007c007c007c007c007c007c007c007c007c007c,00000f80,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3619,3619,0,0,007d007d007d007d007d007d007d007d007d007d007d007d007d007d007d007d,00000fa0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3620,3620,0,0,007e007e007e007e007e007e007e007e007e007e007e007e007e007e007e007e,00000fc0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3621,3621,0,0,007f007f007f007f007f007f007f007f007f007f007f007f007f007f007f007f,00000fe0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3622,3622,0,0,0080008000800080008000800080008000800080008000800080008000800080,00001000,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3623,3623,0,0,0081008100810081008100810081008100810081008100810081008100810081,00001020,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3624,3624,0,0,0082008200820082008200820082008200820082008200820082008200820082,00001040,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3625,3625,0,0,0083008300830083008300830083008300830083008300830083008300830083,00001060,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3626,3626,0,0,0084008400840084008400840084008400840084008400840084008400840084,00001080,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3627,3627,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,0,1,1,1,1
3628,3628,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3629,3629,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3630,3630,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3631,3631,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3632,3632,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3633,3633,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3634,3634,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3635,3635,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3636,3636,0,0,0085008500850085008500850085008500850085008500850085008500850085,000010a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,1,0,1,0,1
3637,3637,0,0,0086008600860086008600860086008600860086008600860086008600860086,000010c0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3638,3638,0,0,0087008700870087008700870087008700870087008700870087008700870087,000010e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,0,1,1,1,1
3639,3639,0,0,0087008700870087008700870087008700870087008700870087008700870087,000010e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3640,3640,0,0,0087008700870087008700870087008700870087008700870087008700870087,000010e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,0,0,1,0,1
3641,3641,0,0,0087008700870087008700870087008700870087008700870087008700870087,000010e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,0,1,0,1,0,1,0,1
3642,3642,0,0,0088008800880088008800880088008800880088008800880088008800880088,00001100,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3643,3643,0,0,0089008900890089008900890089008900890089008900890089008900890089,00001120,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3644,3644,0,0,008a008a008a008a008a008a008a008a008a008a008a008a008a008a008a008a,00001140,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3645,3645,0,0,008b008b008b008b008b008b008b008b008b008b008b008b008b008b008b008b,00001160,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,0,1,1
3646,3646,0,0,008c008c008c008c008c008c008c008c008c008c008c008c008c008c008c008c,00001180,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,0,1,1
3647,3647,0,0,008d008d008d008d008d008d008d008d008d008d008d008d008d008d008d008d,000011a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,0,1,1
3648,3648,0,0,008e008e008e008e008e008e008e008e008e008e008e008e008e008e008e008e,000011c0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3649,3649,0,0,008f008f008f008f008f008f008f008f008f008f008f008f008f008f008f008f,000011e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3650,3650,0,0,0090009000900090009000900090009000900090009000900090009000900090,00001200,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3651,3651,0,0,0091009100910091009100910091009100910091009100910091009100910091,00001220,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3652,3652,0,0,0092009200920092009200920092009200920092009200920092009200920092,00001240,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3653,3653,0,0,0093009300930093009300930093009300930093009300930093009300930093,00001260,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3654,3654,0,0,0094009400940094009400940094009400940094009400940094009400940094,00001280,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3655,3655,0,0,0095009500950095009500950095009500950095009500950095009500950095,000012a0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3656,3656,0,0,0096009600960096009600960096009600960096009600960096009600960096,000012c0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3657,3657,0,0,0097009700970097009700970097009700970097009700970097009700970097,000012e0,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3658,3658,0,0,0098009800980098009800980098009800980098009800980098009800980098,00001300,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3659,3659,0,0,0099009900990099009900990099009900990099009900990099009900990099,00001320,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
3660,3660,0,0,009a009a009a009a009a009a009a009a009a009a009a009a009a009a009a009a,00001340,f05fffb701def368ffdf8f3ed0ff332f54e4bbf28fd7933ed7c4ed8fc13d1973,63e5d3fada65e59f6787cef4bb0bc8ab31ffbfdd5b479e6d5b94f78f4c7de5f7,1,1,0,1,1,1,1,1
